Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,eurusd,ret_net_for_var,ret_pct_for_sig,variance,stdev_variance,ewma_fast,ewma_slow,raw_crossover,vol_adj_crossover,scaled_forecast,capped_forecast,forecast_x_return,price_volatility,one_pct_move,block_value_eur,icv_eur,ivv,nav_usd,daily_cash_vol_target,target_contracts,trades,carry_pnl_eur,trade_pnl_eur,carry_pnl_usd,trade_pnl_usd,pnl_usd,strategy_ret,tickValue,tickSize,sharpe_usd
2017-09-28,160.56,160.96,160.24,160.8,767971,1676111,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160800,160.8,160.27,1.567810363,194,0.002,,1.1308,,-0.21999999999999886,-0.0013662899018754837,0.3022292410257035,0.5497538003740433,161.13099445969766,161.73597129311608,-0.6049768334184193,-1.1004504798453476,-8.253378598840108,-8.253378598840108,0.00926976219496354,0.9750064446517412,1.608,1608.0,1567.8103629999998,2417.59500848111,8144595.219737849,101718.38858905157,-35,-7,6159.999999999968,-1539.999999999992,9498.843484965257,-2374.710871241314,7124.132613723943,0.000875472556209314,10,0.01,-2.391937416444689
2017-09-29,160.94,161.31,160.79,161.01,739820,1680639,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161010,161.01,160.5,1.526495769,195,0.002,,1.1308,,0.20999999999997954,0.0013059701492537101,0.2882763090783677,0.5369136886673385,161.0825966758186,161.65056290569066,-0.56796622987207,-1.0578352570630232,-7.933764427972674,-7.933764427972674,-0.010778666080574593,0.9480751313583008,1.6100999999999999,1610.1,1526.495769,2353.8870763299924,8132937.54818812,101807.44024672313,-34,1,-7349.999999999283,-209.99999999997954,-11333.847340014316,-323.82420971469475,-11657.67154972901,-0.0014313383581638862,10,0.01,-2.391937416444689
2017-10-02,160.81,161.37,160.66,161.22,712863,1697876,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161220,161.22,160.71,1.447047339,196,0.002,,1.1308,,0.21000000000000796,0.0013042668157257076,0.27507758966872636,0.5244783977140778,161.13755800549114,161.59990844619765,-0.46235044070650133,-0.8815433442476198,-6.611575081857149,-6.611575081857149,-0.010347745667189809,0.8975606866393747,1.6122,1612.2,1447.047339,2231.3760046260604,8120632.22821896,101661.7193523515,-30,4,-7140.000000000271,-840.0000000000318,-11010.023130301113,-1295.2968388589543,-12305.319969160068,-0.0015130228034151674,10,0.01,-2.391937416444689
2017-10-03,161.09,161.21,160.65,161.12,535001,1703363,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161120,161.12,160.61,1.302853023,197,0.002,,1.1308,,-0.09999999999999432,-0.0006202704379109081,0.2607490713082546,0.5106359479200956,161.1305348032947,161.54344862899794,-0.4129138257032423,-0.8086266299603629,-6.064699724702722,-6.064699724702722,0.004100964571304382,0.8086227799155907,1.6112000000000002,1611.2000000000003,1302.853023,2009.0254787972242,8125104.086353115,101507.902852737,-31,-1,2999.9999999998295,-99.99999999999432,4626.060138781541,-154.20200462605138,4471.85813415549,0.000550678568919291,10,0.01,-2.391937416444689
2017-10-04,161.23,161.82,161.16,161.32,958419,1704143,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161320,161.32,160.83,1.143918703,198,0.002,,1.1308,,0.19999999999998863,0.0012413108242304016,0.2488166890753757,0.49881528552699317,161.2063208819768,161.51716055499816,-0.3108396730213485,-0.6231558695980008,-4.673669021985006,-4.673669021985006,-0.007528177413980625,0.7090991216216216,1.6132,1613.2,1143.918703,1763.9455713184273,8114309.9460292915,101563.80107941394,-27,4,-6199.999999999647,-799.9999999999545,-9560.524286815185,-1233.616037008411,-10794.140323823596,-0.0013284925594926693,10,0.01,-2.391937416444689
2017-10-05,161.25,161.66,161.05,161.22,759204,1711371,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161220,161.22,160.72,0.944419045,199,0.002,,1.1308,,-0.09999999999999432,-0.0006198859409868307,0.23590767885508507,0.48570328273039814,161.21179252918608,161.48220048970424,-0.2704079605181562,-0.556734883482871,-4.175511626121533,-4.175511626121533,0.0028971417195541764,0.5857952146135715,1.6122,1612.2,944.4190450000001,1456.3130994602932,8118164.996144943,101428.87432536615,-29,-2,2699.9999999998463,-199.99999999998863,4163.454124903387,-308.40400925210275,3855.0501156512846,0.00047509278562100525,10,0.01,-2.391937416444689
2017-10-06,161.27,161.3,160.59,161.16,842245,1708732,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161160,161.16,160.66,0.699371623,200,0.002,,1.1308,,-0.060000000000002274,-0.00037216226274661146,0.2233505070250805,0.47259973235824043,161.19107551751165,161.44429454973903,-0.25321903222737774,-0.5358002023484695,-4.0185015176135215,-4.0185015176135215,0.0015539678549021728,0.4339610467858029,1.6116,1611.6,699.3716229999999,1078.4450624518117,8120015.420200456,101477.0624518118,-38,-9,1740.000000000066,-540.0000000000205,2683.1148804935483,-832.6908249807564,1850.424055512792,0.0002279362462319378,10,0.01,-2.391937416444689
2017-10-09,161.07,161.49,161.07,161.44,362385,1715851,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161440,161.44,160.94,0.691399065,201,0.002,,1.1308,,0.28000000000000114,0.0017374038222883748,0.2155153444831843,0.464236302418482,161.290645310507,161.44378930859327,-0.15314399808627854,-0.3298837193223811,-2.4741278949178582,-2.4741278949178582,-0.006981759896573367,0.428269985753221,1.6144,1614.4,691.3990650000001,1066.1512181958367,8097563.608326902,101500.19275250571,-24,14,-10640.000000000044,-3920.000000000016,-16407.093292212867,-6044.718581341583,-22451.81187355445,-0.002764996211423474,10,0.01,-2.391937416444689
2017-10-10,161.4,161.68,161.13,161.48,756460,1714359,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161480,161.48,161.0,0.656810982,202,0.002,,1.1308,,0.03999999999999204,0.00024777006937548585,0.20395235288949862,0.45161084230728854,161.3663871863042,161.44804938993522,-0.08166220363102639,-0.1808242760820635,-1.3561820706154764,-1.3561820706154764,-0.0006130148401676225,0.40674447733465446,1.6148,1614.8,656.810982,1012.8157008481111,8095466.461063988,101219.54510408628,-14,10,-959.999999999809,-399.9999999999204,-1480.339244409883,-616.8080185041179,-2097.1472629140007,-0.00025898496935022013,10,0.01,-2.391937416444689
2017-10-11,161.25,161.4,161.11,161.26,568499,1727321,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161260,161.26,160.77,0.623838922,203,0.002,,1.1308,,-0.21999999999999886,-0.0013623978201634523,0.19554411759817433,0.4422037059977837,161.32383231178252,161.42592593229577,-0.10209362051324433,-0.23087463792932578,-1.7315597844699433,-1.7315597844699433,0.0018476594967512822,0.3868528599776758,1.6126,1612.6000000000001,623.8389220000001,961.972123361604,8098858.905165761,101193.33076329985,-18,-4,3079.999999999984,-879.9999999999955,4749.421742482628,-1356.9776407093223,3392.444101773306,0.00041905480284423746,10,0.01,-2.391937416444689
2017-10-12,161.25,161.57,161.16,161.45,587521,1739929,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161450,161.45,160.97,0.516700429,204,0.002,,1.1308,,0.18999999999999773,0.0011782215056430623,0.1869255166469216,0.43234883675907076,161.37429938706953,161.4287581755551,-0.05445878848556163,-0.12596029838726996,-0.9447022379045247,-0.9447022379045247,-0.002040160976369153,0.3200374289253639,1.6144999999999998,1614.4999999999998,516.700429,796.7624194294526,8091827.293754812,101235.73631457202,-12,6,-3419.999999999959,-1139.9999999999864,-5273.708558211194,-1757.9028527370647,-7031.611410948259,-0.000868222485819975,10,0.01,-2.391937416444689
2017-10-13,161.48,162.15,161.42,162.02,721425,1776457,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162020,162.02,161.55,0.427425627,205,0.002,,1.1308,,0.5700000000000216,0.003530504800247858,0.19438359682817044,0.440889551733958,161.63257963224171,161.49831603725448,0.13426359498723173,0.3045288654702554,2.2839664910269155,2.2839664910269155,-0.003335275785726818,0.2638104104431551,1.6202,1620.2,427.42562699999996,659.0988851195066,8039969.159599067,101147.84117193516,35,47,-6840.000000000259,-26790.000000001015,-10547.417116422914,-41310.71703932308,-51858.13415574599,-0.006408705014721404,10,0.01,-2.391937416444689
2017-10-16,162.04,162.55,161.9,162.46,604027,1777120,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162460,162.46,162.02,0.388614205,206,0.002,,1.1308,,0.4399999999999977,0.002715714109369216,0.1943412402428638,0.44084151374713315,161.96354777934505,161.61145532698924,0.3520924523558051,0.798682613538446,5.990119601538345,5.990119601538345,0.006202600025008293,0.23920608457466452,1.6246,1624.6000000000001,388.614205,599.2508943716269,8019614.494988427,100499.61449498835,100,65,15399.99999999992,-28599.99999999985,23747.10871241314,-44101.77332305297,-20354.66461063983,-0.0025316844140301237,10,0.01,-2.391937416444689
2017-10-17,162.4,162.78,162.35,162.62,668789,1782418,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162620,162.62,162.19,0.451631487,207,0.002,,1.1308,,0.1599999999999966,0.0009848578111535389,0.18522009212162788,0.43037203919588907,162.22612866760704,161.73010764146107,0.4960210261459679,1.1525400838603224,8.644050628952417,8.644050628952417,0.005899416079318963,0.2777219819210429,1.6262,1626.2,451.631487,696.4248064764843,8038365.458750955,100245.18118735534,124,24,15999.999999999658,-3839.999999999918,24672.320740169096,-5921.356977640584,18750.96376252851,0.0023381377963050793,10,0.01,-2.391937416444689
2017-10-18,162.66,162.77,162.13,162.18,720826,1815324,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162180,162.18,161.74,0.47350924,208,0.002,,1.1308,,-0.4399999999999977,-0.002705694256548985,0.18567306011505327,0.4308979694951617,162.2076772005642,161.78303615423036,0.42464104633384636,0.9854793394161363,7.3910950456210225,7.3910950456210225,-0.023388158140075197,0.2919652484893328,1.6218000000000001,1621.8000000000002,473.50924,730.1607401696222,7939306.090979175,100479.56823438694,102,-22,-54559.999999999716,-9679.999999999949,-84132.61372397798,-14926.754047802544,-99059.36777178053,-0.01232332223262376,10,0.01,-2.391937416444689
2017-10-19,162.14,162.56,162.04,162.28,719268,1815675,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162280,162.28,161.83,0.502667882,209,0.002,,1.1308,,0.09999999999999432,0.0006165988407942358,0.17617721902775305,0.41973470076674985,162.23660632033852,161.8415024890268,0.39510383131172944,0.9413180053733322,7.059885040299991,7.059885040299991,0.004557340637329941,0.30975343973379343,1.6228,1622.8,502.66788199999996,775.1239506553585,7956885.119506544,99241.3261372397,90,-12,10199.99999999942,1199.9999999999318,15728.60447185724,1850.4240555126166,17579.028527369857,0.0022141769476986864,10,0.01,-2.391937416444689
2017-10-20,162.02,162.04,161.35,161.44,859420,1807716,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161440,161.44,160.93,0.499549797,210,0.002,,1.1308,,-0.8400000000000034,-0.005176238599950755,0.20479466664787482,0.4525424473437545,161.91796379220312,161.79426690208246,0.12369689012066942,0.2733376522947656,2.050032392210742,2.050032392210742,-0.03654364945681571,0.3094337196481665,1.6144,1614.4,499.54979700000007,770.3158010794142,7757409.4063222725,99461.0639938318,26,-64,-75600.0000000003,-53760.00000000022,-116576.71549730194,-82898.99768697027,-199475.7131842722,-0.025069573104084593,10,0.01,-2.391937416444689
2017-10-23,161.46,161.78,161.46,161.68,585680,1807487,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161680,161.68,161.2,0.488641655,211,0.002,,1.1308,,0.2400000000000091,0.0014866204162538033,0.19683819818042236,0.44366451084171965,161.82277827532187,161.78082373713158,0.041954538190282165,0.09456365601721463,0.7092274201291097,0.7092274201291097,0.003047620008242113,0.30222764411182584,1.6168,1616.8,488.641655,753.4952274479568,7773323.053199682,96967.61757902842,9,-17,6240.0000000002365,4080.0000000001546,9622.205088666518,6291.441788743492,15913.64687741001,0.0020514125326994374,10,0.01,-2.391937416444689
2017-10-24,161.68,161.71,161.01,161.11,701234,1798739,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161110,161.11,160.61,0.487959015,212,0.002,,1.1308,,-0.5699999999999932,-0.0035254824344383984,0.20376045773823695,0.45139833599409396,161.53766696519313,161.70190329746904,-0.1642363322759195,-0.3638390290345872,-2.7287927177594042,-2.7287927177594042,-0.0025003688116872385,0.30287320153932096,1.6111000000000002,1611.1000000000001,487.959015,752.4425828835775,7726738.62760215,97166.53816499603,-35,-44,-5129.999999999938,-25079.9999999997,-7910.56283731679,-38673.86276021542,-46584.425597532216,-0.005992858559809498,10,0.01,-2.391937416444689
2017-10-25,161.11,161.31,160.76,161.04,801864,1784195,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161040,161.04,160.54,0.495428434,213,0.002,,1.1308,,-0.0700000000000216,-0.00043448575507432086,0.1930112438064405,0.439330449441466,161.33860017911587,161.6240323212962,-0.2854321421803263,-0.6496980633671187,-4.87273547525339,-4.87273547525339,0.001185621564417003,0.3076430911574764,1.6104,1610.4,495.42843400000004,763.9605767154974,7727602.1588280555,96584.23284502688,-62,-27,2450.000000000756,-1890.0000000005832,3777.949113339639,-2914.417887433436,863.531225906203,0.00011175882445685676,10,0.01,-2.391937416444689
2017-10-26,161.21,162.0,160.95,161.61,954973,1809117,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161610,161.61,161.13,0.490518433,214,0.002,,1.1308,,0.5700000000000216,0.003539493293591711,0.20014036576285046,0.44737050166819275,161.44716010746953,161.62238145996724,-0.1752213524977151,-0.3916694369528947,-2.9375207771467102,-2.9375207771467102,-0.017247014536105793,0.3035198521131118,1.6161,1616.1000000000001,490.51843299999996,756.3892567463377,7652012.336160358,96595.0269853507,-38,24,-35340.00000000134,-13680.000000000518,-54494.98843485172,-21094.834232845828,-75589.82266769755,-0.00978179532461351,10,0.01,-2.391937416444689
2017-10-27,161.76,162.48,161.63,162.38,898797,1824893,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162380,162.38,161.92,0.513198142,215,0.002,,1.1308,,0.7699999999999818,0.004764556648722218,0.22137061626215432,0.47050038922635795,161.8202960644817,161.71151305291227,0.10878301156944303,0.23120705967600694,1.7340529475700521,1.7340529475700521,-0.013995984149514015,0.3160476302500308,1.6238,1623.8,513.198142,791.3618226676947,7536838.858905156,95650.15420200449,21,59,-29259.99999999931,-45429.99999999892,-45119.506553584135,-70053.97070161747,-115173.47725520161,-0.015051397226705673,10,0.01,-2.391937416444689
2017-10-30,162.5,162.75,162.25,162.71,585568,1821536,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162710,162.71,162.28,0.558446357,216,0.002,,1.1308,,0.3300000000000125,0.0020322699839883107,0.2152911234912275,0.4639947451116526,162.176177638689,161.82898210551082,0.3471955331781942,0.7482747096513934,5.61206032238545,5.61206032238545,0.003524063755993073,0.34321575625345707,1.6271000000000002,1627.1000000000001,558.446357,861.1354772552044,7527170.393215102,94210.48573631445,61,40,6930.000000000263,-13200.0000000005,10686.198920586374,-20354.66461064071,-9668.465690054336,-0.001282827704168115,10,0.01,-2.391937416444689
2017-10-31,162.77,162.83,162.44,162.75,626142,1830890,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162750,162.75,162.33,0.604616407,217,0.002,,1.1308,,0.03999999999999204,0.0002458361502057915,0.20374025195116113,0.45137595411271203,162.40570658321343,161.93733715192133,0.4683694312921034,1.037648166732311,7.7823612504923325,7.7823612504923325,0.0013796473043779123,0.37150009646697385,1.6275,1627.5,604.616407,932.3306198920586,7529822.66769467,94089.62991518878,79,18,2439.9999999995143,-719.9999999998568,3762.5289128751187,-1110.2544333074122,2652.2744795677063,0.00035236009562882134,10,0.01,-2.391937416444689
2017-11-01,162.61,162.79,162.37,162.63,590441,1847624,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162630,162.63,162.22,0.622287983,218,0.002,,1.1308,,-0.12000000000000455,-0.0007373271889401511,0.19350564373758491,0.43989276390682414,162.49542394992807,162.0188268987541,0.4765970511739681,1.0834391703586161,8.125793777689621,8.125793777689621,-0.005738146544142271,0.3826403388058784,1.6263,1626.3000000000002,622.287983,959.5805443330764,7515389.360061671,94122.78334618338,80,1,-9480.00000000036,120.00000000000455,-14618.350038551058,185.0424055512792,-14433.307632999778,-0.0019168190633390679,10,0.01,-2.391937416444689
2017-11-02,162.53,162.7,162.24,162.69,776426,1837167,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162690,162.69,162.28,0.623754225,219,0.002,,1.1308,,0.060000000000002274,0.00036893562073414543,0.1832404738058236,0.42806596898821986,162.57325436995683,162.09778844007712,0.4754659298797037,1.1107305049348324,8.330478787011243,8.330478787011243,0.0029978947713295767,0.38340047021943574,1.6269,1626.9,623.754225,961.8415188897457,7522698.535080946,93942.36700077089,81,1,4800.000000000182,-60.000000000002274,7401.696222051168,-92.5212027756396,7309.175019275528,0.0009725610569317928,10,0.01,-2.391937416444689
2017-11-03,162.65,162.99,162.61,162.74,570318,1817224,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162740,162.74,162.33,0.631700615,220,0.002,,1.1308,,0.05000000000001137,0.0003073329645337797,0.1734707184649683,0.4164981614184729,162.6399526219741,162.17334274124454,0.4666098807295498,1.1203167839694916,8.402375879771187,8.402375879771187,0.0025602307415979303,0.3881655493425095,1.6274000000000002,1627.4,631.700615,974.0950115651503,7528943.716268303,94033.73168851183,81,0,4050.000000000921,-0.0,6245.181187356856,-0.0,6245.181187356856,0.0008301783141027671,10,0.01,-2.391937416444689
2017-11-06,162.83,163.24,162.79,163.14,560851,1846885,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163140,163.14,162.75,0.668758302,221,0.002,,1.1308,,0.39999999999997726,0.002457908320019575,0.172742571520915,0.4156231123517014,162.83997157318447,162.28706712462753,0.5529044485569443,1.3303024594288564,9.977268445716422,9.977268445716422,0.020652269582821396,0.40992908054431776,1.6314,1631.3999999999999,668.758302,1031.2387077872013,7572737.085582102,94111.79645335379,91,10,32399.99999999816,-3999.9999999997726,49961.44949884065,-6168.080185042055,43793.3693137986,0.005816668441706009,10,0.01,-2.391937416444689
2017-11-07,163.1,163.39,162.95,163.28,725914,1865930,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163280,163.28,162.92,0.700261142,222,0.002,,1.1308,,0.14000000000001478,0.0008581586367537586,0.16446459468194682,0.4055423463486234,163.01598294391067,162.4038827570243,0.61210018688638,1.5093372921411017,11.320029691058263,11.320029691058263,0.008562079087902297,0.42887135105340524,1.6328,1632.8,700.2611420000001,1079.8167185813418,7590655.358519652,94659.21356977627,99,8,12740.000000001344,-1120.0000000001182,19645.335389362135,-1727.062451812056,17918.27293755008,0.002366155425052993,10,0.01,-2.391937416444689
2017-11-08,163.35,163.63,163.22,163.4,690800,1872004,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163400,163.4,163.05,0.738194419,223,0.002,,1.1308,,0.12000000000000455,0.0007349338559530239,0.15635299496940921,0.39541496553546024,163.1695897663464,162.52107302090377,0.6485167454426346,1.6400915543609504,12.300686657707129,12.300686657707129,0.008319473070352166,0.451771370257038,1.6340000000000001,1634.0000000000002,738.1944190000002,1138.310592135698,7608234.3870470235,94883.19198149565,103,4,11880.000000000451,-480.0000000000182,18319.19814957664,-740.1696222051168,17579.028527371524,0.0023158775753981575,10,0.01,-2.391937416444689
